date,home,away,home_elo_pre,away_elo_pre,elo_diff_pre,home_adv_used,target,home_goals,away_goals,target_label
2010-03-25,Ath Madrid,Ath Bilbao,1566.4097489855853,1535.195758885114,31.213990100471392,90.0,H,2,0,HomeWin
2010-03-25,Getafe,Real Madrid,1511.09737259182,1776.4909037131251,-265.39353112130516,90.0,A,2,4,AwayWin
2010-03-27,Malaga,Tenerife,1500.4617356938834,1435.322480969826,65.13925472405731,90.0,D,1,1,Draw
2010-03-27,Zaragoza,Valencia,1441.0245390635089,1639.7845703039443,-198.7600312404354,90.0,H,3,0,HomeWin
2010-03-27,Mallorca,Barcelona,1583.7743212496218,1796.4302313858982,-212.65591013627636,90.0,A,0,1,AwayWin
2010-03-28,Real Madrid,Ath Madrid,1779.9251981551606,1583.923799505822,196.00139864933863,90.0,H,3,2,HomeWin
2010-03-28,Espanol,Sp Gijon,1501.307802711843,1508.1724618293501,-6.8646591175072444,90.0,D,0,0,Draw
2010-03-28,Villarreal,Sevilla,1566.54167010997,1599.0882437909102,-32.54657368094013,90.0,H,3,0,HomeWin
2010-03-28,Xerez,Valladolid,1421.6263717140903,1445.6182494116345,-23.99187769754417,90.0,H,3,0,HomeWin
2010-03-28,Osasuna,Almeria,1467.7415936471486,1535.5951382837768,-67.85354463662816,90.0,H,1,0,HomeWin
2010-03-28,La Coruna,Getafe,1538.115969116297,1507.6630781497845,30.45289096651254,90.0,A,1,3,AwayWin
2010-03-29,Ath Bilbao,Santander,1517.6817083648773,1508.2645363113656,9.41717205351165,90.0,H,4,3,HomeWin
2010-04-03,Zaragoza,Malaga,1466.2406784393763,1501.533232242007,-35.292553802630664,90.0,H,2,0,HomeWin
2010-04-03,Barcelona,Ath Bilbao,1800.9011381576427,1536.0996782690422,264.80145988860045,90.0,H,4,1,HomeWin
2010-04-03,Sevilla,Tenerife,1579.0064948770043,1434.2509844217025,144.75551045530187,90.0,H,3,0,HomeWin
2010-04-04,Almeria,Mallorca,1514.2132510606132,1579.3034144778774,-65.0901634172642,90.0,D,1,1,Draw
2010-04-04,Ath Madrid,La Coruna,1573.3633449983736,1525.661944108539,47.70140088983453,90.0,H,3,0,HomeWin
2010-04-04,Getafe,Espanol,1520.1171031575425,1505.384698781074,14.732404376468594,90.0,D,1,1,Draw
2010-04-04,Santander,Real Madrid,1489.8465664072007,1790.485652662609,-300.6390862554083,90.0,A,0,2,AwayWin
2010-04-04,Sp Gijon,Xerez,1504.0955657601191,1441.378491871553,62.71707388856612,90.0,D,2,2,Draw
2010-04-04,Valencia,Osasuna,1614.5684309280769,1489.1234808703123,125.44495005776457,90.0,H,3,0,HomeWin
2010-04-04,Valladolid,Villarreal,1425.8661292541717,1586.6234190238758,-160.75728976970413,90.0,A,0,2,AwayWin
2010-04-10,Villarreal,Sp Gijon,1592.3536531032016,1505.2710491823495,87.08260392085208,90.0,H,1,0,HomeWin
2010-04-10,Tenerife,Valladolid,1421.5955905541505,1420.135895174846,1.4596953793045486,90.0,D,0,0,Draw
2010-04-10,Real Madrid,Barcelona,1793.349504144354,1808.9326393909403,-15.58313524658638,90.0,A,0,2,AwayWin
2010-04-10,Xerez,Getafe,1440.2030084493226,1523.3167670318296,-83.11375858250699,90.0,A,0,1,AwayWin
2010-04-10,Malaga,Sevilla,1481.3468191341472,1591.6618887445563,-110.31506961040918,90.0,A,1,2,AwayWin
2010-04-11,Ath Bilbao,Almeria,1528.0681770357446,1520.49709984481,7.571077190934602,90.0,H,4,1,HomeWin
2010-04-11,Espanol,Ath Madrid,1502.1850349067868,1590.1805530299193,-87.99551812313257,90.0,H,3,0,HomeWin
2010-04-11,La Coruna,Santander,1508.8447360769933,1486.9827149254559,21.86202115153742,90.0,D,1,1,Draw
2010-04-11,Mallorca,Valencia,1573.0195656936805,1628.0434363827112,-55.02387068903067,90.0,H,3,2,HomeWin
2010-04-11,Osasuna,Zaragoza,1475.648475415678,1486.4270915472362,-10.778616131558238,90.0,H,2,0,HomeWin
2010-04-13,Getafe,Villarreal,1531.4055353248464,1607.479604256543,-76.07406893169673,90.0,H,3,0,HomeWin
2010-04-13,Sp Gijon,Tenerife,1490.145098029008,1425.3375269468768,64.80757108213129,90.0,A,0,2,AwayWin
2010-04-13,Valladolid,Sevilla,1416.3939587821196,1598.8595539752146,-182.46559519309494,90.0,H,2,1,HomeWin
2010-04-14,Zaragoza,Mallorca,1467.1941833870906,1593.9407880641124,-126.74660467702188,90.0,D,1,1,Draw
2010-04-14,Ath Madrid,Xerez,1568.104380142432,1432.1142401563059,135.99013998612622,90.0,A,1,2,AwayWin
2010-04-14,Osasuna,Malaga,1494.8813835758233,1474.149153903489,20.73222967233437,90.0,D,2,2,Draw
2010-04-14,Santander,Espanol,1484.0781056286262,1524.261207794274,-40.183102165647824,90.0,H,3,1,HomeWin
2010-04-14,Barcelona,La Coruna,1819.5095758101588,1511.749345373823,307.76023043633586,90.0,H,3,0,HomeWin
2010-04-15,Almeria,Real Madrid,1502.0036580350602,1782.7725677251353,-280.76890969007513,90.0,A,1,2,AwayWin
2010-04-15,Valencia,Ath Bilbao,1607.1222140122793,1546.5616188454944,60.56059516678488,90.0,H,2,0,HomeWin
2010-04-17,Espanol,Barcelona,1503.8898074292158,1826.1722731150383,-322.28246568582244,90.0,D,0,0,Draw
2010-04-17,Sevilla,Sp Gijon,1574.032729220392,1476.2308404650823,97.80188875530962,90.0,H,3,0,HomeWin
2010-04-17,Villarreal,Ath Madrid,1585.8100024141215,1551.1303423671732,34.67966004694836,90.0,H,2,1,HomeWin
2010-04-18,Malaga,Valladolid,1471.1976262732628,1441.2207835369422,29.976842736320577,90.0,D,0,0,Draw
2010-04-18,La Coruna,Almeria,1505.0866480689435,1498.8294833873492,6.257164681594304,90.0,D,0,0,Draw
2010-04-18,Ath Bilbao,Zaragoza,1530.2936506838043,1475.5011948874528,54.79245579635153,90.0,D,0,0,Draw
2010-04-18,Tenerife,Getafe,1439.2517845108025,1553.075137167268,-113.82335265646543,90.0,H,3,2,HomeWin
2010-04-18,Real Madrid,Valencia,1785.9467423728463,1623.3901821739694,162.55656019887692,90.0,H,2,0,HomeWin
2010-04-18,Xerez,Santander,1449.0882779315648,1504.4495059936844,-55.36122806211961,90.0,D,2,2,Draw
2010-04-19,Mallorca,Osasuna,1585.6337765637502,1497.8329112060494,87.80086535770079,90.0,H,2,0,HomeWin
2010-04-24,Barcelona,Xerez,1813.7292445343253,1455.0217908858697,358.7074536484556,90.0,H,3,1,HomeWin
2010-04-24,Valencia,La Coruna,1611.4779429732662,1508.6336917148235,102.84425125844268,90.0,H,1,0,HomeWin
2010-04-24,Zaragoza,Real Madrid,1473.9863447392677,1797.8589815735495,-323.8726368342818,90.0,A,1,2,AwayWin
2010-04-25,Almeria,Espanol,1495.2824397414693,1516.3328360099288,-21.050396268459508,90.0,A,0,1,AwayWin
2010-04-25,Getafe,Sevilla,1530.162899220621,1588.6959512119395,-58.533051991318416,90.0,H,4,3,HomeWin
2010-04-25,Santander,Villarreal,1498.5159930393795,1603.1783923437724,-104.66239930439292,90.0,A,1,2,AwayWin
2010-04-25,Mallorca,Malaga,1600.72871957041,1473.7635571681474,126.96516240226265,90.0,D,1,1,Draw
2010-04-25,Sp Gijon,Valladolid,1461.5676184735348,1438.6548526420577,22.912765831477145,90.0,A,0,2,AwayWin
2010-04-25,Ath Madrid,Tenerife,1533.7619524375223,1462.1640224574494,71.59792998007288,90.0,H,3,1,HomeWin
2010-04-26,Osasuna,Ath Bilbao,1482.7379681993896,1531.8085008319895,-49.07053263259991,90.0,D,0,0,Draw
2010-05-01,Villarreal,Barcelona,1610.5555769754524,1818.9956930903213,-208.44011611486894,90.0,A,1,4,AwayWin
2010-05-01,Valladolid,Getafe,1450.7939320807996,1551.2115047057534,-100.41757262495389,90.0,D,0,0,Draw
2010-05-01,La Coruna,Zaragoza,1494.1879701322207,1471.45070315254,22.737266979680726,90.0,A,0,1,AwayWin
2010-05-01,Malaga,Sp Gijon,1475.3534768769553,1449.428539034793,25.924937842162308,90.0,D,1,1,Draw
2010-05-01,Tenerife,Santander,1446.3702833264194,1491.1388084076996,-44.76852508128013,90.0,H,2,1,HomeWin
2010-05-01,Xerez,Almeria,1449.7553423298737,1484.9200074669275,-35.16466513705382,90.0,H,2,1,HomeWin
2010-05-01,Espanol,Valencia,1526.6952682844706,1625.923664555869,-99.22839627139842,90.0,A,0,2,AwayWin
2010-05-02,Sevilla,Ath Madrid,1567.647345726807,1549.5556915685522,18.09165415825487,90.0,H,3,1,HomeWin
2010-05-02,Ath Bilbao,Mallorca,1526.1057094227992,1599.1387998616021,-73.0330904388029,90.0,A,1,3,AwayWin
2010-05-02,Real Madrid,Osasuna,1800.3946231602772,1488.4407596085798,311.9538635516974,90.0,H,3,2,HomeWin
2010-05-04,Almeria,Villarreal,1464.7384562888788,1605.9915512223506,-141.25309493347186,90.0,H,4,2,HomeWin
2010-05-04,Barcelona,Tenerife,1823.559718843423,1466.91344489697,356.646273946453,90.0,H,4,1,HomeWin
2010-05-04,Getafe,Sp Gijon,1543.7254668912044,1446.693138097998,97.03232879320649,90.0,D,1,1,Draw
2010-05-04,Valencia,Xerez,1633.4762459558367,1469.9368935079224,163.53935244791433,90.0,H,3,1,HomeWin
2010-05-05,Osasuna,La Coruna,1481.9023421667964,1482.0561912579212,-0.15384909112481182,90.0,H,3,1,HomeWin
2010-05-05,Zaragoza,Espanol,1483.5824820268394,1519.1426868845028,-35.56020485766339,90.0,H,1,0,HomeWin
2010-05-05,Santander,Sevilla,1470.595646837149,1585.7082964762014,-115.1126496390525,90.0,A,1,5,AwayWin
2010-05-05,Ath Bilbao,Malaga,1517.669569435098,1478.0888778137503,39.580691621347796,90.0,D,1,1,Draw
2010-05-05,Mallorca,Real Madrid,1607.5749398493033,1806.9330406020606,-199.3581007527573,90.0,A,1,4,AwayWin
2010-05-05,Ath Madrid,Valladolid,1531.4947408191579,1458.2799698953486,73.21477092380928,90.0,H,3,1,HomeWin
2010-05-08,Xerez,Zaragoza,1458.0652631307,1503.779066390615,-45.71380325991504,90.0,H,3,2,HomeWin
2010-05-08,Villarreal,Valencia,1582.2603803138422,1645.347876333059,-63.087496019216815,90.0,H,2,0,HomeWin
2010-05-08,Valladolid,Santander,1442.5558565822266,1463.5479818676015,-20.99212528537487,90.0,H,2,1,HomeWin
2010-05-08,Tenerife,Almeria,1461.5952803773675,1488.4696271973871,-26.874346820019582,90.0,D,2,2,Draw
2010-05-08,Espanol,Osasuna,1498.9461025207272,1500.7095296184254,-1.7634270976982407,90.0,H,2,1,HomeWin
2010-05-08,Sevilla,Barcelona,1592.7559614457489,1828.8778833630256,-236.12192191727672,90.0,A,2,3,AwayWin
2010-05-08,Real Madrid,Ath Bilbao,1811.703074036292,1519.8311930819477,291.8718809543443,90.0,H,5,1,HomeWin
2010-05-08,La Coruna,Mallorca,1463.2490038062922,1602.8049064150719,-139.55590260877966,90.0,H,1,0,HomeWin
2010-05-08,Getafe,Malaga,1543.421898306218,1475.9272541669006,67.49464413931742,90.0,H,2,1,HomeWin
2010-05-08,Sp Gijon,Ath Madrid,1446.9967066829843,1547.2188541322798,-100.22214744929556,90.0,D,1,1,Draw
2010-05-15,Ath Madrid,Getafe,1539.739153829518,1559.392175946334,-19.65302211681592,90.0,A,0,3,AwayWin
2010-05-15,Ath Bilbao,La Coruna,1512.6824412047401,1486.9315894844394,25.750851720300716,90.0,H,2,0,HomeWin
2010-05-15,Almeria,Sevilla,1483.6058472200828,1588.775012177728,-105.16916495764531,90.0,A,2,3,AwayWin
2010-05-15,Mallorca,Espanol,1579.1223207369246,1517.8182275506347,61.30409318628995,90.0,H,2,0,HomeWin
2010-05-15,Zaragoza,Villarreal,1483.2007026187273,1603.4727690435352,-120.27206642480792,90.0,D,3,3,Draw
2010-05-16,Malaga,Real Madrid,1459.9569765267847,1818.8518259134996,-358.8948493867149,90.0,D,1,1,Draw
2010-05-16,Valencia,Tenerife,1624.135487603366,1466.459060354672,157.67642724869415,90.0,H,1,0,HomeWin
2010-05-16,Barcelona,Valladolid,1832.8588326310464,1462.1911489027016,370.66768372834485,90.0,H,4,0,HomeWin
2010-05-16,Osasuna,Xerez,1481.837404588518,1478.6436269025878,3.193777685930172,90.0,D,1,1,Draw
2010-05-16,Santander,Sp Gijon,1443.9126895471265,1454.476406985746,-10.563717438619506,90.0,H,2,0,HomeWin
2010-08-28,Hercules,Ath Bilbao,1500.0,1530.42510743635,-30.42510743634989,90.0,A,0,1,AwayWin
2010-08-28,Levante,Sevilla,1379.7362384625947,1596.1359803210237,-216.39974185842902,90.0,A,1,4,AwayWin
2010-08-28,Malaga,Valencia,1472.8518091268006,1636.250062826246,-163.39825369944538,90.0,A,1,3,AwayWin
2010-08-29,Espanol,Getafe,1501.5821351291922,1569.8092386453925,-68.22710351620026,90.0,H,3,1,HomeWin
2010-08-29,Osasuna,Almeria,1485.5090467365187,1476.2448790767871,9.264167659731584,90.0,D,0,0,Draw
2010-08-29,Mallorca,Real Madrid,1595.358413158367,1805.9569933134837,-210.59858015511668,90.0,D,0,0,Draw
2010-08-29,Sociedad,Villarreal,1439.4277172182985,1595.361553812897,-155.93383659459846,90.0,H,1,0,HomeWin
2010-08-29,La Coruna,Zaragoza,1469.1889232528297,1491.3119178493655,-22.12299459653582,90.0,D,0,0,Draw
2010-08-29,Santander,Barcelona,1463.1370571276275,1837.8329897984167,-374.69593267078926,90.0,A,0,3,AwayWin
2010-08-30,Ath Madrid,Sp Gijon,1529.3220911304595,1435.2520394052451,94.0700517252144,90.0,H,4,0,HomeWin
2010-09-11,Ath Bilbao,Ath Madrid,1540.424604359658,1544.1463809099316,-3.7217765502737166,90.0,A,1,2,AwayWin
2010-09-11,Barcelona,Hercules,1839.7669240558457,1490.000503076692,349.76642097915374,90.0,A,0,2,AwayWin
2010-09-11,Real Madrid,Osasuna,1795.473145358688,1488.9332787578185,306.5398666008696,90.0,H,1,0,HomeWin
2010-09-11,Valencia,Santander,1641.9101527935911,1461.2031228701985,180.7070299233926,90.0,H,1,0,HomeWin
2010-09-12,Villarreal,Espanol,1571.2216087330485,1522.9772247535193,48.244383979529175,90.0,H,4,0,HomeWin
2010-09-12,Zaragoza,Malaga,1486.6325088153812,1467.1917191594555,19.440789655925755,90.0,A,3,5,AwayWin
2010-09-12,Sp Gijon,Mallorca,1420.427749625773,1605.8422611131627,-185.41451148738975,90.0,H,2,0,HomeWin
2010-09-12,Getafe,Levante,1548.4141490210654,1375.3467069743838,173.06744204668166,90.0,H,4,1,HomeWin
2010-09-12,Sevilla,La Coruna,1600.5255118092346,1473.868332286814,126.65717952242062,90.0,D,0,0,Draw
2010-09-13,Almeria,Sociedad,1472.8206470554874,1463.567662298147,9.2529847573403,90.0,D,2,2,Draw
2010-09-18,Sp Gijon,Ath Bilbao,1445.3268441554299,1529.3755285568875,-84.04868440145765,90.0,D,2,2,Draw
2010-09-18,Sociedad,Real Madrid,1460.1429726357762,1802.172324058161,-342.0293514223847,90.0,A,1,2,AwayWin
2010-09-18,Mallorca,Osasuna,1580.943166583506,1482.2341000583456,98.70906652516032,90.0,H,2,0,HomeWin
2010-09-18,Espanol,Almeria,1506.183119484954,1476.2453367178582,29.93778276709577,90.0,H,1,0,HomeWin
2010-09-19,Levante,Villarreal,1363.866209436168,1588.0157140016138,-224.1495045654458,90.0,A,1,2,AwayWin
2010-09-19,Santander,Zaragoza,1450.0326454687204,1474.6375942239904,-24.604948755270016,90.0,H,2,0,HomeWin
2010-09-19,Ath Madrid,Barcelona,1555.195456712702,1815.260590509099,-260.06513379639705,90.0,A,1,2,AwayWin
2010-09-19,Hercules,Valencia,1514.5068366234386,1653.0806301950693,-138.57379357163063,90.0,A,1,2,AwayWin
2010-09-19,Malaga,Sevilla,1479.1866337508463,1598.9487406356573,-119.76210688481092,90.0,A,1,2,AwayWin
2010-09-20,La Coruna,Getafe,1475.4451034603912,1559.8946465592812,-84.44954309888999,90.0,D,2,2,Draw
2010-09-21,Ath Bilbao,Mallorca,1522.4325411556626,1595.5672446891285,-73.13470353346588,90.0,H,3,0,HomeWin
2010-09-21,Osasuna,Sociedad,1467.610021952723,1457.8396523609738,9.770369591749159,90.0,H,3,1,HomeWin
2010-09-21,Real Madrid,Espanol,1804.4756443329634,1523.7506873562909,280.7249569766725,90.0,H,3,0,HomeWin
2010-09-22,Barcelona,Sp Gijon,1818.7892740050597,1452.2698315566547,366.519442448405,90.0,H,1,0,HomeWin
2010-09-22,Valencia,Ath Madrid,1659.426285034694,1551.6667732167414,107.75951181795267,90.0,D,1,1,Draw
2010-09-22,Zaragoza,Hercules,1454.8616755527928,1508.1611817838138,-53.29950623102104,90.0,D,0,0,Draw
2010-09-22,Almeria,Levante,1458.6777688465213,1359.641224487367,99.03654435915428,90.0,A,0,1,AwayWin
2010-09-23,Villarreal,La Coruna,1592.2406989504148,1482.4016822395697,109.83901671084504,90.0,H,1,0,HomeWin
2010-09-23,Getafe,Malaga,1552.9380677801028,1472.282257761994,80.6558100181087,90.0,A,0,2,AwayWin
2010-09-23,Sevilla,Santander,1605.8531166245095,1469.808564139918,136.04455248459158,90.0,D,1,1,Draw
2010-09-25,Levante,Real Madrid,1375.0312755184352,1811.9796454411069,-436.94836992267165,90.0,D,0,0,Draw
2010-09-25,Sp Gijon,Valencia,1447.1957973706456,1658.660212368458,-211.46441499781236,90.0,A,0,2,AwayWin
2010-09-25,Ath Bilbao,Barcelona,1543.9999476585556,1823.8633081910689,-279.8633605325133,90.0,A,1,3,AwayWin
2010-09-26,La Coruna,Almeria,1468.2572717450066,1443.287717815453,24.969553929553513,90.0,A,0,2,AwayWin
2010-09-26,Mallorca,Sociedad,1573.9998381862356,1439.436142814048,134.56369537218757,90.0,H,2,0,HomeWin
2010-09-26,Santander,Getafe,1471.7849103580675,1538.3413916502366,-66.55648129216911,90.0,A,0,1,AwayWin
2010-09-26,Hercules,Sevilla,1502.3029283071398,1603.87677040636,-101.5738420992202,90.0,H,2,0,HomeWin
2010-09-26,Espanol,Osasuna,1516.2466862481474,1486.0135314996487,30.23315474849869,90.0,H,1,0,HomeWin
2010-09-26,Ath Madrid,Zaragoza,1552.4328458829775,1460.7199290294668,91.7129168535107,90.0,H,1,0,HomeWin
2010-09-27,Malaga,Villarreal,1486.8789338918602,1606.3851094449778,-119.5061755531176,90.0,A,2,3,AwayWin
2010-10-02,Sociedad,Espanol,1426.3496302457759,1533.8018737223806,-107.45224347660474,90.0,H,1,0,HomeWin
2010-10-02,Zaragoza,Sp Gijon,1445.7938809955276,1442.698732708172,3.0951482873556415,90.0,D,2,2,Draw
2010-10-02,Valencia,Ath Bilbao,1663.1572770309315,1540.81094705429,122.34632997664153,90.0,H,2,1,HomeWin
2010-10-03,Almeria,Malaga,1455.5124614106137,1479.9667238834852,-24.454262472871505,90.0,D,1,1,Draw
2010-10-03,Barcelona,Mallorca,1827.0523087953345,1587.0863507545077,239.96595804082676,90.0,D,1,1,Draw
2010-10-03,Getafe,Hercules,1547.0054392634042,1524.8263903728716,22.179048890532613,90.0,H,3,0,HomeWin
2010-10-03,Osasuna,Levante,1468.4583440254155,1388.6530338203336,79.80531020508192,90.0,D,1,1,Draw
2010-10-03,Real Madrid,La Coruna,1798.3578871392085,1456.032528149846,342.3253589893625,90.0,H,6,1,HomeWin
2010-10-03,Sevilla,Ath Madrid,1581.3533083406282,1567.3588939169167,13.994414423711532,90.0,H,3,1,HomeWin
2010-10-03,Villarreal,Santander,1613.2973194533529,1463.1208627448998,150.1764567084531,90.0,H,2,0,HomeWin
2010-10-16,Malaga,Real Madrid,1475.1966521581546,1804.0463934590905,-328.8497413009359,90.0,A,1,4,AwayWin
2010-10-16,Ath Madrid,Getafe,1549.1288320257222,1564.896872272228,-15.768040246505734,90.0,H,2,0,HomeWin
2010-10-16,Barcelona,Valencia,1820.9519852687424,1676.7647945693693,144.1871906993731,90.0,H,2,1,HomeWin
2010-10-17,Sp Gijon,Sevilla,1439.0230877949834,1599.5833702318228,-160.56028243683932,90.0,H,2,0,HomeWin
2010-10-17,Santander,Almeria,1450.693217952377,1460.2825331359443,-9.58931518356735,90.0,H,1,0,HomeWin
2010-10-17,Mallorca,Espanol,1593.1866742810998,1511.0900821656628,82.09659211543703,90.0,A,0,1,AwayWin
2010-10-17,Levante,Sociedad,1388.2130199569308,1449.0614218024937,-60.848401845562876,90.0,H,2,1,HomeWin
2010-10-17,La Coruna,Osasuna,1450.344021829964,1468.8983578888183,-18.554336058854233,90.0,D,0,0,Draw
2010-10-17,Ath Bilbao,Zaragoza,1527.2034295158521,1449.4695259087162,77.73390360713597,90.0,H,2,1,HomeWin
2010-10-18,Hercules,Villarreal,1506.934957364048,1625.7249642458758,-118.79000688182782,90.0,D,2,2,Draw
2010-10-23,Real Madrid,Santander,1806.516314676941,1469.8788232301945,336.6374914467465,90.0,H,6,1,HomeWin
2010-10-23,Valencia,Mallorca,1664.085457734574,1578.5278329844434,85.55762475013057,90.0,A,1,2,AwayWin
2010-10-23,Zaragoza,Barcelona,1433.9401758704475,1833.6313221035377,-399.6911462330902,90.0,A,0,2,AwayWin
2010-10-24,Villarreal,Ath Madrid,1617.6591291504067,1568.5591833408537,49.09994580955299,90.0,H,2,0,HomeWin
2010-10-24,Sevilla,Ath Bilbao,1575.3188633569043,1542.7327795541207,32.586083802783605,90.0,H,4,3,HomeWin
2010-10-24,Almeria,Hercules,1441.0969278581267,1515.000792459517,-73.9038646013903,90.0,D,1,1,Draw
2010-10-24,Getafe,Sp Gijon,1545.4665209570965,1463.2875946699019,82.1789262871946,90.0,H,3,0,HomeWin
2010-10-24,Espanol,Levante,1525.7489234623192,1409.345107508863,116.40381595345616,90.0,H,2,1,HomeWin
2010-10-24,Osasuna,Malaga,1464.3584682452356,1472.7267309403042,-8.368262695068552,90.0,H,3,0,HomeWin
2010-10-25,Sociedad,La Coruna,1427.9293342505614,1454.8839114735467,-26.954577222985336,90.0,H,3,0,HomeWin
2010-10-30,Valencia,Zaragoza,1649.2772400401875,1432.2508172845016,217.02642275568587,90.0,D,1,1,Draw
2010-10-30,Hercules,Real Madrid,1508.4065702422456,1812.3572932206716,-303.95072297842603,90.0,A,1,3,AwayWin
2010-10-30,Barcelona,Sevilla,1835.3206806894837,1592.7753020458217,242.54537864366193,90.0,H,5,0,HomeWin
2010-10-31,Sp Gijon,Villarreal,1447.9499887988054,1634.4168146153029,-186.46682581649748,90.0,D,1,1,Draw
2010-10-31,Santander,Osasuna,1464.0378446864638,1483.4954136668987,-19.45756898043487,90.0,H,4,1,HomeWin
2010-10-31,Ath Madrid,Almeria,1551.8014978759575,1447.6911500753981,104.11034780055934,90.0,D,1,1,Draw
2010-10-31,La Coruna,Espanol,1435.0170320877678,1539.6111685940346,-104.59413650626675,90.0,H,3,0,HomeWin
2010-10-31,Malaga,Sociedad,1453.589785518641,1447.7962136363403,5.793571882300739,90.0,A,1,2,AwayWin
2010-10-31,Ath Bilbao,Getafe,1525.2763408652033,1560.804126828193,-35.52778596298958,90.0,H,3,0,HomeWin
2010-11-01,Mallorca,Levante,1593.33605067883,1395.4828623771477,197.85318830168217,90.0,H,2,1,HomeWin
2010-11-06,Espanol,Malaga,1516.9905394725422,1442.1557189121622,74.83482056037997,90.0,H,1,0,HomeWin
2010-11-06,Sociedad,Santander,1459.2302802428192,1483.6131299901704,-24.3828497473512,90.0,H,1,0,HomeWin
2010-11-07,Levante,La Coruna,1384.9952371727863,1457.6376612092602,-72.64242403647381,90.0,A,1,2,AwayWin
2010-11-07,Getafe,Barcelona,1540.6087741561541,1844.1276949460423,-303.51892078988817,90.0,A,1,3,AwayWin
2010-11-07,Almeria,Sp Gijon,1448.3000080458564,1457.8746775672325,-9.574669521376109,90.0,D,1,1,Draw
2010-11-07,Real Madrid,Ath Madrid,1815.172141279221,1551.1926399054992,263.97950137372186,90.0,H,2,0,HomeWin
2010-11-07,Osasuna,Hercules,1463.9201283631921,1505.5917221836962,-41.671593820504086,90.0,H,3,0,HomeWin
2010-11-07,Villarreal,Ath Bilbao,1624.4921258468758,1545.4716935372421,79.02043230963363,90.0,H,4,1,HomeWin
2010-11-07,Zaragoza,Mallorca,1437.5030242435591,1603.8236758831913,-166.32065163963216,90.0,H,3,2,HomeWin
2010-11-08,Sevilla,Valencia,1583.968287789263,1644.02503308113,-60.056745291866946,90.0,H,2,0,HomeWin
2010-11-13,Ath Madrid,Osasuna,1543.133280140603,1484.347465376999,58.78581476360387,90.0,H,3,0,HomeWin
2010-11-13,Ath Bilbao,Almeria,1529.9978252310048,1452.4850302461703,77.5127949848345,90.0,H,1,0,HomeWin
2010-11-13,Barcelona,Villarreal,1846.9488896533808,1639.9659941531131,206.98289550026766,90.0,H,3,1,HomeWin
2010-11-14,Santander,Espanol,1463.8458297928153,1532.6448574111866,-68.79902761837138,90.0,D,0,0,Draw
2010-11-14,Mallorca,La Coruna,1579.4069170191035,1466.0874446514567,113.31947236764677,90.0,D,0,0,Draw
2010-11-14,Sp Gijon,Real Madrid,1453.6896553669187,1823.2315010441173,-369.5418456771986,90.0,A,0,1,AwayWin
2010-11-14,Hercules,Sociedad,1485.1643851698893,1478.9975804401743,6.166804729715068,90.0,H,2,1,HomeWin
2010-11-14,Zaragoza,Sevilla,1461.919783107647,1605.0718822852627,-143.1520991776158,90.0,A,1,2,AwayWin
2010-11-14,Valencia,Getafe,1622.9214385851303,1537.7875794488157,85.13385913631464,90.0,H,2,0,HomeWin
2010-11-14,Malaga,Levante,1426.5014009735178,1376.5454537305898,49.955947242928005,90.0,H,1,0,HomeWin
2010-11-20,Villarreal,Valencia,1629.83396740119,1638.131513037912,-8.297545636722134,90.0,D,1,1,Draw
2010-11-20,Almeria,Barcelona,1436.946146285198,1857.080916405304,-420.13477012010594,90.0,A,0,8,AwayWin
2010-11-20,Real Madrid,Ath Bilbao,1825.2198136111379,1545.536709191977,279.6831044191608,90.0,H,5,1,HomeWin
2010-11-21,Osasuna,Sp Gijon,1468.0034547975083,1451.7013427998982,16.302111997610155,90.0,H,1,0,HomeWin
2010-11-21,Sevilla,Mallorca,1611.2866755070042,1578.401643578666,32.88503192833832,90.0,A,1,2,AwayWin
2010-11-21,Sociedad,Ath Madrid,1460.4468540122666,1559.4772907200936,-99.030436707827,90.0,A,2,4,AwayWin
2010-11-21,Espanol,Hercules,1526.229578163097,1503.715111597797,22.514466565299927,90.0,H,3,0,HomeWin
2010-11-21,La Coruna,Malaga,1467.0927180918943,1443.2226268812688,23.87009121062556,90.0,H,3,0,HomeWin
2010-11-21,Levante,Santander,1359.8242278228388,1470.261109040905,-110.43688121806622,90.0,H,3,1,HomeWin
2010-11-22,Getafe,Zaragoza,1522.577504996034,1455.7049898859054,66.87251511012846,90.0,D,1,1,Draw
2010-11-27,Sevilla,Getafe,1598.7305519331242,1523.5745265945316,75.1560253385926,90.0,A,1,3,AwayWin
2010-11-27,Ath Madrid,Espanol,1567.0363137471286,1544.1070655157182,22.929248231410384,90.0,A,2,3,AwayWin
2010-11-27,Zaragoza,Villarreal,1454.7079682874078,1633.9680917936412,-179.2601235062334,90.0,A,0,3,AwayWin
2010-11-28,Ath Bilbao,Osasuna,1537.9989102496318,1486.1383706143276,51.86053963530412,90.0,H,1,0,HomeWin
2010-11-28,Hercules,Levante,1485.8376242451757,1382.6303980292967,103.20722621587902,90.0,H,3,1,HomeWin
2010-11-28,Mallorca,Malaga,1590.957767152546,1425.4015547122613,165.55621244028475,90.0,H,2,0,HomeWin
2010-11-28,Santander,La Coruna,1447.4549388344471,1484.9137902609018,-37.45885142645466,90.0,H,1,0,HomeWin
2010-11-28,Sp Gijon,Sociedad,1433.5664269830788,1452.8878309852316,-19.321404002152804,90.0,A,1,3,AwayWin
