Date,HomeTeam,AwayTeam,FTHG,FTAG,Result,EloHomeBefore,EloAwayBefore,EloDiff,HomeWin,Draw,AwayWin,Weight
2006-04-16,Valencia,Espanol,4,0,H,1617.0332846683882,1468.7309967691472,238.30228789924104,1,0,0,6.13002201048721e-18
2006-04-16,Osasuna,Malaga,1,1,D,1555.7378665089377,1376.7007033024745,269.0371632064632,0,1,0,6.13002201048721e-18
2006-04-22,Alaves,Ath Madrid,0,1,A,1464.9858652572948,1528.4429685238147,26.54289673348012,0,0,1,6.33779980237337e-18
2006-04-22,Celta,Zaragoza,4,0,H,1538.4403269376467,1495.540488023891,132.89983891375573,1,0,0,6.33779980237337e-18
2006-04-22,Villarreal,Sociedad,0,2,A,1563.9765257371382,1425.857272921397,228.11925281574122,0,0,1,6.33779980237337e-18
2006-04-23,Mallorca,Osasuna,0,1,A,1458.8823635299543,1545.9960793212595,2.8862842086948604,0,0,1,6.373107788201209e-18
2006-04-23,Ath Bilbao,Valencia,0,3,A,1463.0376967958973,1623.1032655794259,-70.06556878352853,0,0,1,6.373107788201209e-18
2006-04-23,Cadiz,La Coruna,1,1,D,1435.3161153307635,1531.281811868031,-5.965696537267377,0,1,0,6.373107788201209e-18
2006-04-23,Santander,Getafe,1,3,A,1456.377334631117,1520.2879091844325,26.089425446684572,0,0,1,6.373107788201209e-18
2006-04-23,Real Madrid,Malaga,2,1,H,1628.807574036504,1386.4424904901527,332.36508354635134,1,0,0,6.373107788201209e-18
2006-04-23,Espanol,Betis,2,0,H,1462.6610158581095,1487.1248647450398,65.53615111306976,1,0,0,6.373107788201209e-18
2006-04-29,La Coruna,Celta,0,2,A,1531.0242773538607,1547.9669635199937,73.05731383386706,0,0,1,6.5891250001165195e-18
2006-04-29,Betis,Ath Bilbao,1,1,D,1474.921201125965,1451.022319555737,113.89888157022779,0,1,0,6.5891250001165195e-18
2006-04-29,Barcelona,Cadiz,1,0,H,1698.6311020277992,1435.5736498449337,353.0574521828655,1,0,0,6.5891250001165195e-18
2006-04-30,Zaragoza,Espanol,1,1,D,1486.013851441544,1474.8646794771844,101.14917196435954,0,1,0,6.625833122710508e-18
2006-04-30,Valencia,Alaves,3,0,H,1635.118642819586,1448.8421405167371,276.27650230284894,1,0,0,6.625833122710508e-18
2006-04-30,Sociedad,Sevilla,1,2,A,1449.4985165420942,1556.8262422772261,-17.327725735131935,0,0,1,6.625833122710508e-18
2006-04-30,Getafe,Villarreal,1,1,D,1536.4121678918611,1540.335282116441,86.07688577542012,0,1,0,6.625833122710508e-18
2006-04-30,Osasuna,Real Madrid,0,1,A,1561.120687360877,1632.6660685424206,18.45461881845631,0,0,1,6.625833122710508e-18
2006-04-30,Malaga,Santander,2,3,A,1382.5839959842363,1440.2530759236884,32.330920060547896,0,0,1,6.625833122710508e-18
2006-04-30,Ath Madrid,Mallorca,0,1,A,1544.5866932643723,1443.7577554903369,190.82893777403547,0,0,1,6.625833122710508e-18
2006-05-03,Mallorca,Valencia,2,1,H,1466.2571219844829,1640.1985754846417,-83.94145350015879,1,0,0,6.737189063255006e-18
2006-05-03,Sevilla,Getafe,3,0,H,1571.078763862171,1532.770142293639,128.30862156853186,1,0,0,6.737189063255006e-18
2006-05-03,Espanol,La Coruna,1,2,A,1479.1123073934966,1512.9158195434588,56.196487850037784,0,0,1,6.737189063255006e-18
2006-05-03,Ath Bilbao,Zaragoza,1,0,H,1455.7708274127258,1481.7662235252317,64.00460388749411,1,0,0,6.737189063255006e-18
2006-05-03,Cadiz,Sociedad,2,2,D,1432.0982469010482,1435.2459949571494,86.85225194389886,0,1,0,6.737189063255006e-18
2006-05-03,Alaves,Betis,2,0,H,1443.7622078516815,1470.1726932689762,63.589514582705306,1,0,0,6.737189063255006e-18
2006-05-03,Celta,Barcelona,0,1,A,1566.0754213303956,1702.1065049716847,-46.031083641289115,0,0,1,6.737189063255006e-18
2006-05-03,Villarreal,Malaga,2,1,H,1543.977307714663,1366.1921730915217,267.7851346231414,1,0,0,6.737189063255006e-18
2006-05-03,Ath Madrid,Osasuna,0,1,A,1522.0873267702264,1545.324685886587,66.76264088363928,0,0,1,6.737189063255006e-18
2006-05-04,Santander,Real Madrid,2,3,A,1456.644898816403,1648.4620700167104,-101.81717120030748,0,0,1,6.774722053154087e-18
2006-05-06,Barcelona,Espanol,2,0,H,1715.1307301585234,1461.7070488907589,343.42368126776455,1,0,0,6.850416488526767e-18
2006-05-06,Malaga,Sevilla,0,2,A,1360.9026322095413,1580.7780497635524,-129.87541755401116,0,0,1,6.850416488526767e-18
2006-05-06,Valencia,Ath Madrid,1,1,D,1621.6434373953389,1504.2399126470768,207.40352474826204,0,1,0,6.850416488526767e-18
2006-05-07,Betis,Mallorca,2,1,H,1457.887823400093,1484.8122600737856,63.075563326307474,1,0,0,6.8885802702544765e-18
2006-05-07,La Coruna,Ath Bilbao,1,2,A,1530.3210780461966,1468.0383673528022,152.2827106933944,0,0,1,6.8885802702544765e-18
2006-05-07,Zaragoza,Alaves,3,0,H,1469.4986835851553,1456.0470777205646,103.45160586459065,1,0,0,6.8885802702544765e-18
2006-05-07,Sociedad,Celta,2,2,D,1438.919505236092,1553.0511961435568,-24.131690907464872,0,1,0,6.8885802702544765e-18
2006-05-07,Santander,Osasuna,2,1,H,1445.919039495497,1563.1721000097366,-27.253060514239678,1,0,0,6.8885802702544765e-18
2006-05-07,Real Madrid,Villarreal,3,3,D,1659.1879293376164,1549.2668485966435,199.9210807409729,0,1,0,6.8885802702544765e-18
2006-05-07,Getafe,Cadiz,3,1,H,1523.0708563922576,1428.4247366221057,184.64611977015193,1,0,0,6.8885802702544765e-18
2006-05-13,Sevilla,Barcelona,3,2,H,1590.4182334869429,1718.7802027690793,-38.36196928213644,1,0,0,7.122069480462105e-18
2006-05-13,Villarreal,Santander,2,0,H,1557.056768403403,1462.0932414260412,184.96352697736188,1,0,0,7.122069480462105e-18
2006-05-13,Espanol,Sociedad,1,0,H,1458.057576280203,1439.9596819394842,108.09789434071877,1,0,0,7.122069480462105e-18
2006-05-13,Mallorca,Zaragoza,3,1,H,1472.5059224183876,1480.1597952325146,82.346127185873,1,0,0,7.122069480462105e-18
2006-05-13,Alaves,La Coruna,1,0,H,1445.3859660732053,1509.1375024814317,26.248463591773543,1,0,0,7.122069480462105e-18
2006-05-13,Ath Madrid,Betis,1,1,D,1512.2631052396503,1470.1941610554911,132.06894418415914,0,1,0,7.122069480462105e-18
2006-05-13,Celta,Getafe,1,0,H,1552.0110194401645,1530.7734772217727,111.23754221839181,1,0,0,7.122069480462105e-18
2006-05-13,Cadiz,Malaga,5,0,H,1420.7221157925906,1351.2624484861508,159.45966730643977,1,0,0,7.122069480462105e-18
2006-05-16,Osasuna,Valencia,2,1,H,1546.9978980791923,1613.6202448027655,23.377653276426827,1,0,0,7.24176533318465e-18
2006-05-16,Sevilla,Real Madrid,4,3,H,1607.0677549583663,1651.3980095308568,45.6697454275095,1,0,0,7.24176533318465e-18
2006-05-20,Ath Bilbao,Barcelona,3,1,H,1489.221942917567,1702.1306812976559,-122.90873838008883,1,0,0,7.404494860930465e-18
2006-08-26,Valencia,Betis,2,1,H,1599.6280188049361,1475.636401035482,213.99161776945402,1,0,0,1.276276151143526e-17
2006-08-27,Real Madrid,Villarreal,0,0,D,1638.358452684035,1564.7489335966286,163.6095190874064,0,1,0,1.283386306349131e-17
2006-08-27,Recreativo,Mallorca,1,1,D,1500.0,1484.0158614835375,105.98413851646251,0,1,0,1.283386306349131e-17
2006-08-27,Santander,Ath Madrid,0,1,A,1454.4010762328157,1506.8208652596593,37.580210973156454,0,0,1,1.283386306349131e-17
2006-08-27,Ath Bilbao,Sociedad,1,1,D,1509.317528250029,1429.4816634375582,169.83586481247085,0,1,0,1.283386306349131e-17
2006-08-27,Espanol,Gimnastic,0,1,A,1468.535594782129,1500.0,58.53559478212901,0,0,1,1.283386306349131e-17
2006-08-27,Osasuna,Getafe,0,2,A,1560.9901240770216,1520.4183511532701,130.5717729237515,0,0,1,1.283386306349131e-17
2006-08-27,La Coruna,Zaragoza,3,2,H,1495.2685886111549,1468.6498561673648,116.61873244379012,1,0,0,1.283386306349131e-17
2006-08-28,Celta,Barcelona,2,3,A,1562.3661455086672,1682.035095965194,-29.668950456526773,0,0,1,1.2905360723450921e-17
2006-08-29,Sevilla,Levante,4,0,H,1620.1073118051881,1445.9762322307029,264.1310795744853,1,0,0,1.2977256698037486e-17
2006-09-09,Ath Madrid,Valencia,0,1,A,1523.437035468647,1606.4038325727859,7.033202895861223,0,0,1,1.379504475107121e-17
2006-09-09,Barcelona,Osasuna,3,0,H,1695.7572888873974,1540.604101058052,245.15318782934537,1,0,0,1.379504475107121e-17
2006-09-10,Zaragoza,Espanol,3,0,H,1458.503758322989,1451.032053120493,97.47170520249597,1,0,0,1.3871897169852599e-17
2006-09-10,Villarreal,Recreativo,0,1,A,1571.3329000265028,1495.561134420972,165.77176560553085,0,0,1,1.3871897169852599e-17
2006-09-10,Sociedad,Sevilla,1,3,A,1436.2809365251203,1625.4891224045155,-99.20818587939516,0,0,1,1.3871897169852599e-17
2006-09-10,Gimnastic,Celta,1,2,A,1517.503541661636,1548.6439525864637,58.85958907517238,0,0,1,1.3871897169852599e-17
2006-09-10,Levante,Real Madrid,1,4,A,1440.5944216313756,1631.7744862541608,-101.18006462278527,0,0,1,1.3871897169852599e-17
2006-09-10,Mallorca,La Coruna,0,0,D,1488.4547270625656,1505.4146864555307,73.04004060703483,0,1,0,1.3871897169852599e-17
2006-09-10,Getafe,Santander,1,0,H,1540.8043741722397,1437.784906023828,193.01946814841176,1,0,0,1.3871897169852599e-17
2006-09-10,Betis,Ath Bilbao,3,0,H,1468.8605872676324,1502.5182551624669,56.3423321051655,1,0,0,1.3871897169852599e-17
2006-09-16,La Coruna,Villarreal,2,0,H,1508.522430539075,1549.673773376334,48.84865716274089,1,0,0,1.4342086699073454e-17
2006-09-17,Zaragoza,Mallorca,2,0,H,1469.4026015579004,1485.3469829790213,74.05561857887915,1,0,0,1.442198669744864e-17
2006-09-17,Valencia,Getafe,2,0,H,1621.707438880359,1548.2342979106922,163.4731409696667,1,0,0,1.442198669744864e-17
2006-09-17,Sevilla,Betis,3,2,H,1636.3186952225467,1481.4491944756774,244.86950074686933,1,0,0,1.442198669744864e-17
2006-09-17,Santander,Barcelona,0,3,A,1430.3549822853754,1701.6385626823262,-181.2835803969508,0,0,1,1.442198669744864e-17
2006-09-17,Real Madrid,Sociedad,2,0,H,1642.5256315759234,1425.451363707089,307.07426786883434,1,0,0,1.442198669744864e-17
2006-09-17,Ath Bilbao,Ath Madrid,1,4,A,1489.9296479544219,1508.133429161074,71.79621879334786,0,0,1,1.442198669744864e-17
2006-09-17,Recreativo,Levante,0,1,A,1517.2202610711406,1429.843276309613,177.37698476152764,0,0,1,1.442198669744864e-17
2006-09-17,Osasuna,Gimnastic,2,0,H,1534.7228272631232,1499.986403818099,124.73642344502423,1,0,0,1.442198669744864e-17
2006-09-17,Espanol,Celta,2,1,H,1440.1332098855814,1566.1610904300007,-36.027880544419304,1,0,0,1.442198669744864e-17
2006-09-23,Betis,Real Madrid,0,1,A,1475.5601953817386,1646.9006328411035,-81.34043745936492,0,0,1,1.4910821573649888e-17
2006-09-24,Celta,Osasuna,0,2,A,1549.6111931520747,1544.5575655022437,95.05362764983101,0,0,1,1.4993890003265906e-17
2006-09-24,Ath Madrid,Sevilla,2,1,H,1526.189740275939,1642.2076943164855,-26.017954040546556,1,0,0,1.4993890003265906e-17
2006-09-24,Gimnastic,Santander,2,2,D,1490.1516655789785,1422.5410268500548,157.61063872892373,0,1,0,1.4993890003265906e-17
2006-09-24,Getafe,Ath Bilbao,0,0,D,1539.8135099740282,1471.873336839557,157.94017313447125,0,1,0,1.4993890003265906e-17
2006-09-24,Sociedad,Recreativo,2,3,A,1421.076362441909,1495.164866998865,15.911495443044032,0,0,1,1.4993890003265906e-17
2006-09-24,Levante,La Coruna,2,0,H,1451.8986703818887,1521.4272519579663,20.471418423922387,1,0,0,1.4993890003265906e-17
2006-09-24,Villarreal,Zaragoza,3,2,H,1536.7689519574428,1481.2529190470984,145.5160329103444,1,0,0,1.4993890003265906e-17
2006-09-24,Mallorca,Espanol,1,0,H,1473.4966654898233,1456.6831071635074,106.81355832631584,1,0,0,1.4993890003265906e-17
2006-09-24,Barcelona,Valencia,1,1,D,1709.4525181176468,1630.128226817023,169.32429130062383,0,1,0,1.4993890003265906e-17
2006-09-30,Ath Bilbao,Barcelona,1,3,A,1478.2582867831554,1702.6708051103844,-134.412518327229,0,0,1,1.550210960693662e-17
2006-10-01,Sevilla,Getafe,1,0,H,1626.0865039909465,1533.4285600304297,182.65794396051683,1,0,0,1.558847211180742e-17
2006-10-01,Zaragoza,Levante,2,2,D,1472.1920686841881,1466.0158695846947,96.17619909949349,0,1,0,1.558847211180742e-17
2006-10-01,Santander,Celta,1,1,D,1428.9143227539355,1530.6068117734396,-11.692489019504137,0,1,0,1.558847211180742e-17
2006-10-01,Espanol,Osasuna,0,0,D,1446.1546227143247,1563.5619468808788,-27.40732416655419,0,1,0,1.558847211180742e-17
2006-10-01,Valencia,Gimnastic,4,0,H,1636.9099398242854,1483.7783696750978,243.1315701491876,1,0,0,1.558847211180742e-17
2006-10-01,La Coruna,Sociedad,2,0,H,1507.3100527551603,1405.3898878243954,191.92016493076494,1,0,0,1.558847211180742e-17
2006-10-01,Recreativo,Betis,2,0,H,1510.8513416163785,1464.0091601606034,136.84218145577506,1,0,0,1.558847211180742e-17
2006-10-01,Mallorca,Villarreal,1,2,A,1484.025149939006,1545.829802320353,28.19534761865293,0,0,1,1.558847211180742e-17
2006-10-01,Real Madrid,Ath Madrid,1,1,D,1658.4516680622387,1542.3109306014778,206.14073746076087,0,1,0,1.558847211180742e-17
2006-10-14,Ath Madrid,Recreativo,2,1,H,1550.2951262900535,1520.2310501917514,120.06407609830217,1,0,0,1.6755957993267588e-17
2006-10-14,Getafe,Real Madrid,1,0,H,1525.6602358470864,1650.467472373663,-34.80723652657662,1,0,0,1.6755957993267588e-17
2006-10-15,Sociedad,Zaragoza,1,3,A,1397.9245348398294,1468.1427149234703,19.781819916359154,0,0,1,1.6849305707901396e-17
2006-10-15,Villarreal,Espanol,0,0,D,1562.0444280850063,1447.3354437000166,204.70898438498966,0,1,0,1.6849305707901396e-17
2006-10-15,Barcelona,Sevilla,3,1,H,1712.1409196320496,1633.8548281742899,168.28609145775977,1,0,0,1.6849305707901396e-17
2006-10-15,Betis,La Coruna,1,1,D,1454.6294515852305,1514.7754057397262,29.854045845504288,0,1,0,1.6849305707901396e-17
2006-10-15,Celta,Valencia,3,2,H,1530.1021969333806,1642.8464332189951,-22.744236285614534,1,0,0,1.6849305707901396e-17
2006-10-15,Gimnastic,Ath Bilbao,2,3,A,1477.841876280388,1468.7881722614902,99.05370401889786,0,0,1,1.6849305707901396e-17
2006-10-15,Levante,Mallorca,0,1,A,1470.0652233454125,1467.8105241743528,92.25469917105966,0,0,1,1.6849305707901396e-17
2006-10-15,Osasuna,Santander,0,1,A,1562.3811258951869,1429.4189375939945,222.96218830119233,0,0,1,1.6849305707901396e-17
2006-10-21,La Coruna,Ath Madrid,1,0,H,1516.061145676065,1560.3084827505763,45.75266292548872,1,0,0,1.7420414837495594e-17
2006-10-21,Villarreal,Levante,1,1,D,1554.104630103749,1451.173308999679,192.9313211040701,0,1,0,1.7420414837495594e-17
2006-10-21,Zaragoza,Betis,2,1,H,1483.995843055794,1453.3437116488917,120.6521314069023,1,0,0,1.7420414837495594e-17
2006-10-22,Ath Bilbao,Celta,0,1,A,1487.9524447176095,1546.082744259508,31.869700458101534,0,0,1,1.751746425202053e-17
2006-10-22,Espanol,Santander,2,2,D,1455.2752416812739,1452.9101516210208,92.36509006025312,0,1,0,1.751746425202053e-17
2006-10-22,Mallorca,Sociedad,0,0,D,1486.7024385200864,1382.0714067075057,194.63103181258066,0,1,0,1.751746425202053e-17
2006-10-22,Real Madrid,Barcelona,2,0,H,1633.9697306146388,1720.3949153683677,3.5748152462711005,1,0,0,1.751746425202053e-17
2006-10-22,Recreativo,Getafe,1,2,A,1510.2176937312286,1542.1579776061105,58.05971612511803,0,0,1,1.751746425202053e-17
2006-10-22,Sevilla,Gimnastic,2,1,H,1625.6008324379718,1458.6776038242688,256.92322861370303,1,0,0,1.751746425202053e-17
2006-10-22,Valencia,Osasuna,1,0,H,1626.8658858928677,1538.8899118681607,177.97597402470706,1,0,0,1.751746425202053e-17
2006-10-28,Santander,Valencia,1,0,H,1456.806510713762,1634.7903690303744,-87.98385831661244,1,0,0,1.8111220691312836e-17
2006-10-28,Gimnastic,Real Madrid,1,3,A,1453.1101078939655,1648.8153988802328,-105.7052909862673,0,0,1,1.8111220691312836e-17
2006-10-28,Barcelona,Recreativo,3,0,H,1705.5492471027737,1492.7341296353898,302.81511746738397,1,0,0,1.8111220691312836e-17
2006-10-29,Getafe,La Coruna,2,0,H,1559.6415417019493,1529.0971839455196,120.54435775642969,1,0,0,1.821211859649019e-17
2006-10-29,Betis,Mallorca,0,1,A,1443.3529249746596,1479.080627701551,54.27229727310851,0,0,1,1.821211859649019e-17
2006-10-29,Celta,Sevilla,1,2,A,1562.4548237202132,1631.168328368275,21.28649535193813,0,0,1,1.821211859649019e-17
2006-10-29,Sociedad,Villarreal,0,1,A,1389.693217526041,1546.5373905537765,-66.84417302773545,0,0,1,1.821211859649019e-17
2006-10-29,Levante,Espanol,0,0,D,1458.7405485496515,1451.3788825885326,97.36166596111889,0,1,0,1.821211859649019e-17
2006-10-29,Osasuna,Ath Bilbao,1,1,D,1530.965428730654,1471.5803652569043,149.3850634737496,0,1,0,1.821211859649019e-17
2006-10-29,Ath Madrid,Zaragoza,0,1,A,1547.2724444811217,1493.9866297300262,143.2858147510956,0,0,1,1.821211859649019e-17
2006-11-04,La Coruna,Barcelona,1,1,D,1519.1022627835025,1710.0166681841397,-100.91440540063718,0,1,0,1.8829420423640865e-17
2006-11-04,Levante,Sociedad,2,0,H,1454.6437878049674,1377.5440246811615,167.09976312380581,1,0,0,1.8829420423640865e-17
2006-11-04,Mallorca,Ath Madrid,0,0,D,1496.4048771297744,1526.4146919593568,59.99018517041759,0,1,0,1.8829420423640865e-17
2006-11-05,Villarreal,Betis,3,2,H,1558.686583398656,1426.0286755464363,222.65790785221975,1,0,0,1.8934319431213706e-17
2006-11-05,Sevilla,Osasuna,2,0,H,1647.0861920724453,1524.8860506730969,212.20014139934847,1,0,0,1.8934319431213706e-17
2006-11-05,Espanol,Valencia,1,1,D,1455.475643333217,1616.0709703089797,-70.59532697576265,0,1,0,1.8934319431213706e-17
2006-11-05,Zaragoza,Getafe,3,1,H,1514.844382251791,1569.6364628639665,35.20791938782463,1,0,0,1.8934319431213706e-17
2006-11-05,Recreativo,Gimnastic,2,1,H,1488.2667085540238,1442.5379863041635,135.7287222498603,1,0,0,1.8934319431213706e-17
2006-11-05,Real Madrid,Celta,1,2,A,1659.3875204700348,1546.536960016043,202.85056045399187,0,0,1,1.8934319431213706e-17
2006-11-05,Ath Bilbao,Santander,0,0,D,1477.6597433144614,1475.5259094351568,92.13383387930458,0,1,0,1.8934319431213706e-17
2006-11-11,Ath Madrid,Villarreal,3,1,H,1528.9792409674747,1565.204300970194,53.774939997280626,1,0,0,1.957610033763693e-17
2006-11-11,Valencia,Ath Bilbao,1,1,D,1613.0643882340605,1473.7726962945499,229.29169193951066,0,1,0,1.957610033763693e-17
2006-11-12,Santander,Sevilla,0,0,D,1479.4129564550683,1653.9162525196386,-84.50329606457035,0,1,0,1.96851591111605e-17
2006-11-12,Gimnastic,La Coruna,0,0,D,1433.116905090259,1523.3405659921134,-0.22366090185437315,0,1,0,1.96851591111605e-17
2006-11-12,Sociedad,Espanol,1,1,D,1369.2491077042428,1458.4822254081362,0.7668822961065871,0,1,0,1.96851591111605e-17
2006-11-12,Celta,Recreativo,1,2,A,1569.4188400495032,1497.6877897679283,161.73105028157488,0,0,1,1.96851591111605e-17
2006-11-12,Getafe,Mallorca,1,0,H,1556.1513290449498,1493.8403281216565,152.31100092329325,1,0,0,1.96851591111605e-17
2006-11-12,Barcelona,Zaragoza,3,1,H,1705.7783649755288,1528.3295160708078,267.448848904721,1,0,0,1.96851591111605e-17
2006-11-12,Osasuna,Real Madrid,1,4,A,1518.0559902259035,1636.5056404365746,-28.449650210671052,0,0,1,1.96851591111605e-17
2006-11-12,Betis,Levante,2,1,H,1419.5109579748982,1462.9387047818861,46.5722531930121,1,0,0,1.96851591111605e-17
2006-11-18,Real Madrid,Santander,3,1,H,1650.280108184507,1482.9909798664676,257.2891283180395,1,0,0,2.0352389813766157e-17
2006-11-18,Sevilla,Valencia,3,0,H,1650.3382291082394,1604.3893908542896,135.94883825394982,1,0,0,2.0352389813766157e-17
2006-11-19,Espanol,Ath Bilbao,3,2,H,1458.5153343245502,1482.4476936743208,66.06764065022935,1,0,0,2.0465773308593037e-17
2006-11-19,La Coruna,Celta,0,1,A,1523.3309097761005,1547.9005039782223,65.43040579787817,0,0,1,2.0465773308593037e-17
2006-11-19,Levante,Ath Madrid,0,3,A,1449.9374336730878,1541.6759532670328,-1.7385195939450568,0,0,1,2.0465773308593037e-17
2006-11-19,Mallorca,Barcelona,1,4,A,1485.0249174766398,1711.0763452995088,-136.05142782286907,0,0,1,2.0465773308593037e-17
2006-11-19,Recreativo,Osasuna,2,0,H,1519.206125839209,1504.281522477971,104.92460336123804,1,0,0,2.0465773308593037e-17
2006-11-19,Sociedad,Betis,0,0,D,1369.2159987878288,1432.5122290836966,26.703769704132128,0,1,0,2.0465773308593037e-17
2006-11-19,Villarreal,Getafe,1,0,H,1552.5075886706359,1564.9667396899665,77.54084898066935,1,0,0,2.0465773308593037e-17
2006-11-19,Zaragoza,Gimnastic,3,0,H,1523.0315357468278,1433.126561306272,179.90497444055586,1,0,0,2.0465773308593037e-17
2006-11-25,Barcelona,Villarreal,4,0,H,1720.485425606112,1564.2143781708771,246.27104743523478,1,0,0,2.115946301803083e-17
2006-11-25,Ath Madrid,Sociedad,1,1,D,1556.600895969084,1368.0653692265537,278.53552674253024,0,1,0,2.115946301803083e-17
2006-11-26,Getafe,Levante,0,0,D,1553.2599501897253,1435.0124909710366,208.24745921868862,0,1,0,2.1277342730811526e-17
2006-11-26,Ath Bilbao,Sevilla,1,3,A,1470.2661725129349,1659.7511236578184,-99.48495114488355,0,0,1,2.1277342730811526e-17
2006-11-26,Betis,Espanol,1,1,D,1433.6628586449717,1470.696855485936,52.96600315903561,0,1,0,2.1277342730811526e-17
2006-11-26,Celta,Zaragoza,1,1,D,1565.6924333795293,1530.891437368177,124.80099601135225,0,1,0,2.1277342730811526e-17
2006-11-26,Osasuna,La Coruna,4,1,H,1493.6786125183878,1505.5389803747935,78.13963214359433,1,0,0,2.1277342730811526e-17
2006-11-26,Santander,Recreativo,4,3,H,1477.433028074191,1529.8090357987924,37.62399227539868,1,0,0,2.1277342730811526e-17
2006-11-26,Valencia,Real Madrid,0,1,A,1594.9764963047105,1655.8380599767836,29.13843632792691,0,0,1,2.1277342730811526e-17
2006-11-26,Gimnastic,Mallorca,2,3,A,1425.2666596849226,1475.6158371700367,39.65082251488593,0,0,1,2.1277342730811526e-17
2006-12-02,Recreativo,Valencia,2,0,H,1516.4270742300994,1578.721430091508,27.705644138591424,1,0,0,2.1998540677939563e-17
2006-12-02,Betis,Ath Madrid,0,1,A,1431.393684224151,1546.6261908628098,-25.232506638658833,0,0,1,2.1998540677939563e-17
2006-12-02,Levante,Barcelona,1,1,D,1443.0616612643087,1726.3363327184197,-193.27467145411106,0,1,0,2.1998540677939563e-17
2006-12-03,Sociedad,Getafe,0,0,D,1378.0400743328278,1545.210779896453,-77.17070556362523,0,1,0,2.2121094906016942e-17
2006-12-03,Villarreal,Gimnastic,2,0,H,1558.3634710585693,1408.5621895194404,239.80128153912892,1,0,0,2.2121094906016942e-17
2006-12-03,La Coruna,Santander,0,0,D,1493.8567870192057,1490.814989642884,93.04179737632171,0,1,0,2.2121094906016942e-17
2006-12-03,Espanol,Sevilla,2,1,H,1472.9660299067568,1670.569673651763,-107.60364374500614,1,0,0,2.2121094906016942e-17
2006-12-03,Mallorca,Celta,2,2,D,1492.320307335519,1560.5247145269766,21.795592808542324,0,1,0,2.2121094906016942e-17
2006-12-03,Real Madrid,Ath Bilbao,2,1,H,1672.0931261899862,1459.4476225189903,302.6455036709958,1,0,0,2.2121094906016942e-17
2006-12-03,Zaragoza,Osasuna,1,2,A,1536.0591562207298,1505.3608058739756,120.6983503467543,0,0,1,2.2121094906016942e-17
2006-12-09,Barcelona,Sociedad,1,0,H,1718.758047705909,1381.3180711748619,427.439976531047,1,0,0,2.287089192890089e-17
2006-12-09,Sevilla,Real Madrid,2,1,H,1651.0670997029913,1676.5642608793062,64.50283882368512,1,0,0,2.287089192890089e-17
2006-12-10,Valencia,La Coruna,4,0,H,1564.915049902386,1489.9331972369644,164.98185266542168,1,0,0,2.299830603999245e-17
2006-12-10,Santander,Zaragoza,0,2,A,1494.7385794251254,1516.0481700742087,68.69040935091675,0,0,1,2.299830603999245e-17
2006-12-10,Osasuna,Mallorca,3,0,H,1525.3717920204967,1491.3805484046616,123.99124361583517,1,0,0,2.299830603999245e-17
2006-12-10,Getafe,Betis,1,1,D,1541.932783054419,1417.4811478746565,214.45163517976243,0,1,0,2.299830603999245e-17
2006-12-10,Celta,Villarreal,1,1,D,1561.464473457834,1564.391779633997,87.07269382383697,0,1,0,2.299830603999245e-17
2006-12-10,Ath Madrid,Espanol,1,2,A,1560.5387272123044,1492.4686038555285,158.07012335677587,0,0,1,2.299830603999245e-17
2006-12-10,Ath Bilbao,Recreativo,4,2,H,1454.9764878296703,1530.2334544192213,14.743033410449016,1,0,0,2.299830603999245e-17
2006-12-10,Gimnastic,Levante,2,1,H,1402.5338809440127,1450.6399462768195,41.89393466719321,1,0,0,2.299830603999245e-17
2006-12-16,Zaragoza,Valencia,0,1,A,1533.9757283190042,1573.2833329315747,50.69239538742954,0,0,1,2.3777836233837867e-17
2006-12-16,La Coruna,Ath Bilbao,0,2,A,1481.5649142077757,1469.3403616757373,102.22455253203839,0,0,1,2.3777836233837867e-17
2006-12-16,Mallorca,Santander,1,2,A,1481.5174321247491,1476.8110211803298,94.7064109444193,0,0,1,2.3777836233837867e-17
2006-12-17,Levante,Celta,1,1,D,1437.439937530693,1557.7820181383556,-30.342080607662638,0,1,0,2.3910302946409876e-17
2006-12-17,Espanol,Real Madrid,0,1,A,1513.8581469250723,1664.3175122254522,-60.459365300379886,0,0,1,2.3910302946409876e-17
2006-12-17,Ath Madrid,Getafe,1,0,H,1539.1491841427605,1533.6947166368989,95.45446750586166,1,0,0,2.3910302946409876e-17
2006-12-17,Villarreal,Osasuna,1,4,A,1568.0742349534753,1535.2349083004092,122.83932665306611,0,0,1,2.3910302946409876e-17
2006-12-17,Sociedad,Gimnastic,3,2,H,1378.9579405268337,1415.7338896901392,53.22405083669446,1,0,0,2.3910302946409876e-17
2006-12-17,Recreativo,Sevilla,1,3,A,1515.8695805731545,1663.3138483568453,-57.44426778369075,0,0,1,2.3910302946409876e-17
2006-12-19,Valencia,Mallorca,3,1,H,1590.4565005348911,1462.5269766757488,217.92952385914236,1,0,0,2.4177454405454128e-17
2006-12-19,Ath Bilbao,Zaragoza,0,0,D,1488.6306569995813,1516.8025607156878,61.8280962838935,0,1,0,2.4177454405454128e-17
2006-12-20,Celta,Sociedad,0,0,D,1556.4753653866503,1391.6778814760755,254.79748391057478,0,1,0,2.431214739736298e-17
2006-12-20,Getafe,Espanol,0,1,A,1522.7151653862381,1501.4423554154077,111.2728099708304,0,0,1,2.431214739736298e-17
